UserId,ItemId,CategoryId,Clicked,Purchased,Relevance,Novelty,Pur_diversity,Rec_diversity,Unexpectedness,Serendipity,Timeliness,User satisfaction,Purchase intention,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
25385,3500053,1572,0,0,1,4,3,3,5,1,1,1,1,1,1,2,1,1,2,2,2,2,1,2,5,6,5,1,5,5,5,3,4
8401,12309029,1877,0,0,1,1,5,5,1,1,1,1,1,2,2,3,1,1,2,1,1,1,1,1,1,6,6,2,7,6,6,5,2
13987,12228055,1277,0,0,3,3,1,5,2,1,2,3,1,1,1,1,2,4,2,1,1,1,1,3,1,7,6,6,6,7,3,5,7
18355,13944330,92,0,0,4,4,4,4,2,2,2,3,2,3,1,2,1,2,1,2,1,1,1,5,3,2,6,6,5,5,6,3,6
24173,8586925,90,0,0,1,5,4,5,5,1,1,2,1,3,1,1,1,1,2,3,1,1,1,3,1,1,7,5,2,5,6,1,5
13807,13409545,1582,0,0,1,1,1,5,1,1,1,2,2,5,1,2,1,1,1,1,1,1,1,3,2,4,3,3,4,6,2,2,1
16756,11571821,1917,0,0,1,2,1,5,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,2,2,2,3,7,2,2,1
11612,12998735,1587,0,0,1,1,5,3,5,1,1,3,1,3,2,2,1,2,1,1,1,1,1,5,4,2,6,3,2,2,6,3,6
4840,13525770,305,0,0,1,1,1,5,1,1,1,2,1,2,1,1,1,2,1,1,1,2,3,4,2,6,5,1,5,7,3,4,7
10733,13823934,305,0,0,1,1,5,5,1,1,1,1,1,1,1,3,2,2,1,1,1,2,1,3,2,5,5,3,6,7,5,3,5
10317,13329736,89,0,0,4,4,4,1,1,3,2,3,1,3,1,2,1,3,1,1,1,1,1,3,3,6,7,3,3,6,3,2,5
16133,7433102,89,0,0,2,1,5,4,5,1,1,3,1,3,1,2,2,2,1,1,1,1,1,1,1,2,5,1,7,6,2,4,7
16729,12534060,1583,0,0,4,1,2,3,1,1,1,3,2,2,1,2,2,2,1,2,1,1,1,2,4,3,7,4,5,2,5,1,5
13224,14282354,9501,0,0,1,2,5,4,2,2,4,3,1,2,2,2,2,2,1,1,1,1,1,3,1,2,1,2,2,7,3,5,3
16023,11054893,1581,0,0,2,4,5,2,1,3,2,3,2,2,2,1,1,3,1,1,1,2,1,3,6,3,4,3,3,5,6,5,6
13883,1901073,8,0,0,4,2,2,2,1,1,4,2,2,3,2,1,1,2,2,1,1,1,1,1,6,5,5,3,6,6,5,5,4
670,8239869,2046,0,0,1,1,4,2,1,1,1,1,1,1,1,2,1,3,1,2,1,2,1,5,1,7,3,2,6,7,1,6,3
14158,12242670,2046,0,0,4,2,3,3,2,2,2,3,2,3,2,2,1,1,1,1,2,1,1,5,2,2,3,5,1,6,1,1,4
21589,4102165,2037,0,0,1,1,1,2,5,1,1,1,1,2,1,1,1,3,1,2,1,2,1,1,1,1,5,1,2,6,7,1,1
13066,8307331,2037,0,0,1,1,3,2,2,1,4,2,1,3,2,1,2,2,1,1,1,1,1,6,2,1,7,6,7,7,7,6,7
1980,1731814,1953,0,0,4,4,3,2,2,2,4,4,3,3,2,1,1,2,1,2,1,1,1,3,1,5,6,4,6,7,7,3,5
9700,1544839,5824,0,0,4,2,4,2,2,2,1,3,2,1,1,4,1,3,1,1,1,1,1,2,1,7,6,5,7,6,1,2,6
13101,2103537,4422,0,0,1,3,3,3,1,1,1,3,1,1,2,1,2,3,2,1,1,1,1,3,6,6,7,2,6,6,6,1,5
23655,11250734,302,0,0,4,2,4,2,1,1,4,3,3,2,1,2,2,2,1,1,1,2,1,6,5,5,5,6,2,6,6,6,2
15361,8061215,301,0,0,4,4,3,2,3,3,3,3,3,3,3,2,1,1,1,1,1,1,1,1,4,3,6,1,6,6,5,4,6
6809,14336671,8418,0,0,1,2,3,5,5,1,1,3,1,4,1,1,1,2,1,1,1,1,2,2,1,5,6,4,5,7,5,3,5
5763,342807,1871,0,0,1,1,5,5,5,1,1,1,1,1,1,1,1,1,2,2,3,2,1,4,6,3,4,3,2,6,1,5,4
23942,3792993,1871,0,0,2,1,3,3,2,1,1,2,2,3,2,1,1,2,2,1,1,1,1,1,1,3,1,4,7,7,7,7,7
1932,709775,4,0,0,4,1,3,2,1,1,1,2,1,3,1,3,2,1,1,1,1,1,1,1,7,7,4,4,6,7,1,6,4
19560,3760495,8781,0,0,1,3,3,5,5,1,2,3,1,2,1,1,2,3,1,1,1,2,1,1,2,4,4,4,7,7,5,7,3
2989,5074819,6,0,0,4,4,5,2,4,4,1,3,1,3,2,2,1,2,1,1,1,1,1,1,1,7,1,2,6,7,6,6,6
15983,10783342,1254,0,0,4,3,3,3,4,3,4,4,4,2,1,1,1,2,2,2,1,2,1,2,2,4,5,2,7,7,2,7,2
18237,6531309,2018,0,0,4,2,4,3,1,1,2,4,4,1,1,2,1,1,2,2,1,1,3,7,4,5,5,4,1,6,5,4,5
20880,7725476,293,0,0,1,2,3,3,3,1,2,2,1,3,2,1,1,1,2,2,1,1,1,3,3,2,2,5,3,5,5,3,5
11304,3035373,1911,0,0,1,3,2,5,3,3,1,2,3,2,1,1,1,1,2,2,3,1,1,4,1,1,1,2,5,7,1,2,3
14545,8231132,1764,0,0,2,2,4,3,4,1,2,2,1,2,1,1,2,2,1,1,1,3,1,3,2,5,2,1,3,4,1,6,6
25003,3411607,1761,0,0,2,1,2,4,2,1,2,3,1,3,1,3,1,1,2,1,1,1,1,5,3,2,5,6,2,5,5,3,6
11519,8849460,2733,0,0,4,4,5,5,1,1,1,3,1,2,1,2,1,2,3,1,1,1,1,1,1,7,1,1,6,6,2,2,1
14231,6934682,2733,0,0,2,1,4,5,3,1,1,1,1,3,1,2,1,3,1,1,1,1,1,1,1,5,3,2,7,5,3,6,7
7051,11291939,1801,0,0,1,2,1,5,5,1,1,2,1,4,1,1,1,3,1,1,1,1,1,3,1,3,5,3,7,7,6,6,7
10836,9870355,1807,0,0,4,2,5,5,3,2,1,3,1,2,3,1,2,2,1,1,1,1,1,3,3,1,7,5,3,7,7,1,6
11846,11916239,7497,0,0,4,4,4,4,4,2,4,3,3,1,2,2,1,2,3,1,1,1,1,4,4,4,3,7,6,6,1,7,3
20917,1688996,2121,0,0,4,5,5,5,5,2,2,3,2,1,1,1,2,5,1,1,1,1,1,1,6,7,2,1,7,7,1,5,7
9118,14213937,3639,0,0,3,1,4,4,1,1,1,3,1,1,2,2,2,2,2,1,1,1,1,1,5,4,7,1,6,5,5,3,2
19224,926959,3640,1,0,4,1,3,4,1,4,4,4,4,1,1,3,2,2,2,1,1,1,1,5,3,6,5,4,1,7,1,4,1
8499,12779220,396,0,0,4,3,4,4,2,2,3,3,3,3,1,2,1,2,1,1,1,1,2,1,1,5,2,4,6,6,2,4,2
2392,5762151,1226,0,0,3,4,5,5,5,2,1,3,2,3,3,1,1,2,1,1,1,1,1,5,5,7,7,5,1,6,5,3,6
12770,1096539,1221,0,0,4,1,3,4,2,2,2,3,2,2,2,3,1,2,1,1,1,1,1,3,1,6,3,4,6,7,5,5,4
7592,8234920,2786,0,0,1,2,2,4,1,1,1,2,1,5,1,2,1,1,1,1,1,1,1,3,2,5,1,5,5,6,2,5,4
15205,13919576,2906,0,0,1,1,5,5,1,1,1,3,1,1,3,3,2,1,1,1,1,1,1,1,4,6,6,7,7,7,1,1,1
22952,541659,6682,0,0,1,2,3,3,1,1,2,1,1,3,2,1,2,2,1,1,1,1,1,5,6,4,4,5,2,7,6,4,4
22897,204507,2795,0,0,4,4,4,1,4,4,4,3,3,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2
20800,540007,8431,0,0,2,3,3,2,1,1,2,2,1,4,2,1,1,2,1,1,1,1,1,3,2,3,5,2,5,5,5,3,6
23282,2529974,10079,0,0,2,3,4,2,2,1,1,3,1,3,3,2,1,1,1,1,1,1,1,3,7,2,7,1,7,7,7,4,6
1394,2351243,7377,0,0,2,1,1,5,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,1,3,6,2,1,3,5,3,5,2
22105,5830216,8824,0,0,2,2,1,5,2,1,1,1,1,2,1,1,2,2,2,2,1,2,1,5,2,5,2,3,2,6,2,2,2
14203,9949356,9924,0,0,4,1,2,4,4,2,2,3,3,2,2,1,1,4,2,1,1,1,1,1,1,1,6,4,5,5,3,5,5
24979,11113263,9924,0,0,3,4,3,3,4,2,2,2,2,3,3,2,2,1,1,1,1,1,1,1,3,3,6,5,6,4,6,5,5
2215,256194,2517,0,0,5,5,3,3,3,4,5,4,5,4,3,1,1,1,1,1,2,1,1,6,5,5,3,5,2,5,7,7,6
6684,6225590,2522,0,0,1,4,5,3,4,1,1,3,1,3,1,4,1,2,1,1,1,1,1,4,1,3,6,3,6,6,3,2,6
9963,2248794,2519,0,0,2,2,3,4,2,2,2,2,1,3,3,2,1,1,1,1,2,1,1,2,3,4,3,3,1,4,1,4,1
11569,13213106,2500,0,0,1,3,3,5,2,1,1,1,1,2,1,1,2,3,1,2,1,1,2,2,1,4,5,4,6,5,5,3,4
11698,1034112,2518,0,0,5,2,3,2,1,1,4,2,2,3,3,2,1,1,1,1,1,1,2,3,3,4,5,3,5,5,3,3,4
18755,2043109,9525,0,0,1,1,1,5,5,1,1,1,1,3,1,1,2,3,2,1,1,1,1,3,2,2,5,3,6,6,5,3,6
17982,5138397,2514,0,0,3,3,4,3,1,1,3,3,1,2,2,3,2,2,1,1,1,1,1,5,4,5,5,1,1,5,4,4,4
210,2268046,1390,0,0,4,2,3,5,3,2,1,4,1,1,1,1,1,2,4,2,1,2,1,7,5,4,4,1,5,3,3,4,3
6764,2132647,2230,0,0,4,1,2,5,1,1,1,4,4,2,2,2,1,1,2,1,1,3,1,5,3,2,3,5,5,4,3,5,2
1742,1765156,9925,0,0,5,4,1,4,2,3,4,3,3,2,2,2,2,2,1,1,2,1,1,2,1,5,5,7,6,6,2,2,2
2933,1118436,3500,0,0,4,4,3,3,3,3,3,3,4,3,2,2,2,2,1,1,1,1,1,1,5,5,2,3,5,5,1,5,5
9845,1582575,2447,0,0,4,1,2,2,2,2,1,3,4,4,1,3,1,2,1,1,1,1,1,1,6,6,6,3,7,3,2,2,6
17807,226187,3500,0,0,5,1,3,5,1,1,2,3,1,1,2,1,1,5,2,1,1,1,1,3,1,3,1,1,3,7,1,3,1
20960,1217827,2445,0,0,4,2,4,5,1,1,2,3,1,2,2,2,2,1,2,1,1,2,1,5,2,3,5,3,3,6,5,4,3
19191,2760495,15,0,0,4,2,4,1,1,1,3,3,3,3,2,1,1,1,1,1,2,1,3,6,1,2,5,6,1,7,6,1,1
5938,9108729,9045,0,0,4,4,2,2,5,5,5,5,5,3,3,1,3,1,1,1,1,1,1,5,5,5,7,3,5,7,4,1,6
13677,7973190,580,0,0,5,5,5,4,5,5,5,1,2,3,1,1,1,1,3,2,2,1,1,3,2,2,2,2,6,6,6,4,4
3335,258512,1686,0,0,5,2,2,4,1,1,2,3,4,5,1,1,2,2,1,1,1,1,1,2,1,1,7,1,7,6,5,2,3
15706,10623987,1687,0,0,1,1,1,5,5,1,1,3,1,2,2,1,2,1,3,1,1,1,2,1,1,2,5,2,3,4,6,2,5
3451,3393353,1229,0,0,4,2,2,3,2,2,2,2,1,3,2,2,2,2,1,1,1,1,1,2,2,7,1,2,1,1,1,1,6
14038,13946212,2470,0,0,2,3,3,3,4,2,3,3,1,3,2,1,1,1,3,1,1,2,1,1,1,2,7,3,6,6,1,6,7
16374,11004974,422,0,0,1,4,3,3,5,1,1,1,1,3,3,2,2,1,1,1,1,1,1,1,1,6,1,1,7,7,6,5,7
15402,6169288,5426,0,0,2,2,4,3,1,1,2,2,1,2,3,2,1,2,1,1,1,1,2,2,1,6,2,6,5,7,2,6,3
12011,13418091,2556,0,0,1,1,1,5,3,1,1,1,1,1,2,2,1,1,4,1,1,1,2,5,6,5,6,4,1,6,6,2,6
5715,8673935,1877,0,0,5,4,4,2,3,2,2,3,4,1,1,2,2,2,2,2,2,1,1,7,1,7,5,6,5,7,3,4,2
5884,9556540,1877,0,0,1,1,5,1,5,1,1,1,1,2,3,2,1,1,1,1,1,3,1,7,2,7,7,6,7,7,5,1,7
9049,11100342,1877,0,0,4,4,4,5,5,1,4,3,1,2,1,3,1,4,1,1,1,1,1,1,1,7,5,3,7,7,5,5,6
12969,13680431,1877,0,0,4,2,3,2,2,1,2,2,1,1,1,3,3,3,1,1,1,1,1,1,1,6,4,2,6,6,1,6,1
14629,12227420,1877,0,0,2,2,2,4,2,2,2,3,2,2,1,3,2,2,2,1,1,1,1,3,1,6,2,2,1,3,2,2,2
4444,655621,90,0,0,2,2,3,3,2,2,2,2,1,3,2,1,2,2,1,1,1,2,1,2,2,3,2,2,6,6,3,6,5
5883,13469599,91,0,0,4,3,3,5,3,1,2,3,3,1,3,2,1,2,1,1,1,3,1,2,5,5,5,4,6,6,1,7,2
9445,2452030,1582,0,0,4,1,2,1,1,1,1,5,1,3,1,1,2,3,2,1,1,1,1,2,2,4,6,4,6,6,5,4,6
2300,9937396,1582,0,0,4,4,2,3,2,4,5,4,5,2,1,2,2,2,1,1,2,2,1,5,6,6,5,5,3,5,5,5,5
14028,13407563,1582,0,0,2,3,3,4,3,3,2,3,2,2,2,1,1,2,1,3,1,1,2,2,3,3,5,4,3,5,5,3,5
15890,9470324,1917,0,0,3,1,4,3,1,2,1,3,3,1,1,3,3,2,1,1,1,1,2,1,1,2,2,2,5,4,2,6,5
10560,14038149,93,0,0,4,3,1,2,3,4,4,5,5,3,2,3,1,2,1,1,1,1,1,1,1,5,5,2,5,6,2,2,3
22041,363044,305,0,0,1,1,5,3,1,1,1,1,1,2,1,2,2,3,1,1,2,1,1,1,1,3,6,2,6,5,3,6,3
11058,13804313,305,0,0,1,1,1,5,5,1,1,1,1,2,3,2,1,2,1,1,1,1,2,2,2,3,5,3,5,6,6,5,5
13975,10068644,305,0,0,1,1,4,4,4,1,1,2,1,3,2,1,2,3,1,1,1,1,1,2,1,6,3,1,6,7,2,7,5
3732,13259835,89,0,0,1,1,4,5,5,1,2,3,1,3,2,2,3,1,1,1,1,1,1,6,1,7,5,5,5,7,3,6,7
9780,11165572,89,0,0,4,1,4,4,1,4,3,3,4,2,1,1,1,4,1,1,3,1,1,4,1,7,5,3,4,6,5,7,4
2928,13848651,2554,0,0,1,3,2,3,2,1,1,2,1,1,1,2,2,2,3,1,1,1,2,4,2,5,6,5,5,6,5,3,6
21857,13490514,2554,0,0,1,3,2,5,2,1,1,3,1,1,4,1,2,3,1,1,1,1,1,1,2,3,3,2,2,3,3,3,3
16794,6800843,1583,0,0,4,1,3,2,2,2,4,3,2,2,1,1,1,2,1,1,1,5,1,5,1,7,1,1,1,7,1,7,6
19852,12870959,1583,0,0,1,3,1,5,1,1,1,1,1,1,1,1,1,1,1,1,4,3,2,5,2,2,2,1,4,7,1,4,4
5984,3515865,920,0,0,1,2,1,5,4,1,1,3,4,1,2,1,1,4,1,1,2,2,1,5,4,5,6,5,6,7,7,6,6
14747,11815568,9501,0,0,2,2,5,3,4,1,2,3,1,3,1,2,2,3,1,1,1,1,1,4,4,6,3,4,5,5,4,6,6
11657,11916833,9,0,0,1,1,5,1,1,3,1,1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,5,3,7,7,1,2,3
11984,13781596,9,0,0,2,2,2,4,4,1,2,3,1,2,3,1,2,1,3,1,1,1,1,1,1,5,5,2,6,7,3,5,5
7511,10473602,1581,0,0,5,5,5,2,5,5,5,4,4,3,2,1,3,1,1,1,1,2,1,4,1,7,5,6,6,7,3,3,6
22321,9927460,1581,0,0,2,2,3,3,1,1,2,3,1,3,1,3,1,3,1,1,1,1,1,2,2,2,6,5,5,5,1,6,6
24017,13958047,1581,0,0,5,5,5,4,3,3,3,4,4,1,2,2,1,3,1,1,1,3,1,5,6,4,3,5,3,7,5,5,3
3972,14250924,8,0,0,1,4,5,4,4,1,1,1,1,3,1,3,1,3,1,1,1,1,1,5,1,5,7,1,5,7,1,1,7
11513,12988850,8,0,0,5,4,4,1,1,1,2,4,4,3,1,2,1,2,1,3,1,1,1,1,1,6,5,2,6,6,6,5,6
3203,12179711,2038,0,0,4,4,4,3,3,3,5,4,4,3,2,2,2,2,1,1,1,1,1,3,4,5,2,3,5,5,5,4,5
7257,7239214,2038,0,0,1,1,1,3,1,1,1,1,1,1,2,5,1,1,2,1,1,1,1,5,6,3,1,7,5,7,2,6,3
21519,12717607,2037,0,0,4,3,3,3,3,3,3,3,3,3,3,1,1,2,1,1,2,1,1,2,2,5,1,4,7,5,1,7,4
20304,2814114,1953,0,0,2,1,1,5,3,1,1,3,1,1,1,1,1,2,3,1,3,2,1,3,4,2,7,5,4,6,6,1,3
10050,2273670,5796,0,0,4,2,1,1,1,1,4,5,5,2,1,5,1,2,1,1,1,1,1,1,1,6,2,2,6,6,5,6,6
5479,544796,5816,0,0,2,3,3,5,4,2,3,3,4,2,3,4,1,1,1,1,1,1,1,4,5,6,1,6,6,7,2,4,6
8276,1270718,393,0,0,4,4,5,3,2,2,5,3,3,5,2,2,1,1,1,1,1,1,1,4,4,2,6,4,2,5,5,5,2
18111,6186372,10976,0,0,3,3,4,5,3,3,3,2,2,1,1,1,2,2,2,1,1,2,3,4,3,6,6,4,5,6,3,3,3
3325,1802609,4234,0,0,4,2,4,2,4,2,3,4,4,4,1,1,1,4,1,1,1,1,1,6,1,5,5,3,7,7,7,3,7
20539,4201251,7,1,0,5,3,1,5,5,3,2,2,5,4,1,1,1,1,2,3,1,1,1,3,1,5,3,6,7,7,7,6,1
16299,8548494,2409,0,0,5,5,4,1,1,5,4,4,5,5,1,1,1,1,1,1,1,1,3,1,4,6,1,5,7,7,1,7,5
16598,7836551,1956,0,0,2,2,4,4,2,2,2,2,1,2,2,1,2,3,1,2,1,1,1,5,5,5,5,2,5,7,6,3,4
16627,7859730,1956,0,0,2,2,1,4,4,3,4,3,2,3,2,4,1,1,1,1,1,1,1,5,1,3,5,5,4,4,2,6,4
17251,4390392,1956,0,0,1,4,2,5,4,1,5,1,1,1,1,1,1,4,1,1,1,4,1,6,6,7,1,6,6,6,3,7,2
18707,6359640,2408,0,0,3,3,3,3,3,3,3,2,3,5,1,2,1,2,1,1,1,1,1,6,5,4,7,4,5,7,3,3,6
25421,14305108,1763,0,0,5,3,4,2,4,1,4,4,1,5,1,1,1,1,1,2,2,1,1,2,2,2,5,6,2,6,5,5,5
2944,9022588,1903,0,0,1,3,5,4,5,1,3,3,1,3,2,2,1,3,1,1,1,1,1,3,3,2,2,4,6,6,5,4,4
14251,4348777,1764,0,0,2,2,2,5,1,1,2,1,1,2,2,2,1,2,1,1,2,2,1,2,1,1,1,1,2,1,1,2,1
19176,8137140,1764,0,0,1,1,1,4,1,1,1,3,1,3,1,2,1,3,2,1,1,1,1,1,5,1,7,1,7,7,7,3,3
22319,12698323,1764,0,0,4,4,4,3,2,4,4,3,3,3,2,2,2,2,1,1,1,1,1,3,3,4,4,3,2,5,5,3,4
17978,8659703,6946,0,0,3,3,3,3,2,3,3,3,1,1,1,3,3,3,1,1,1,1,1,2,2,6,6,6,6,6,1,7,1
5674,10326336,1910,0,0,4,4,4,2,2,2,4,2,3,2,3,2,3,1,1,1,1,1,1,5,3,4,4,4,4,4,6,7,3
7837,7860777,1910,0,0,1,2,4,5,5,1,1,1,1,2,1,3,1,1,2,1,1,1,3,3,5,5,1,5,6,5,1,5,6
15941,11161469,8419,0,0,3,3,1,3,3,3,3,3,3,3,3,1,1,1,1,1,1,3,1,1,1,5,2,1,7,7,1,5,5
1661,13782689,8689,0,0,2,2,4,2,2,2,2,4,2,3,2,2,1,1,1,1,2,2,1,5,3,6,6,5,2,7,6,3,3
5276,5711836,8365,0,0,4,4,4,3,2,1,2,3,3,3,2,2,1,2,1,1,1,2,1,3,5,5,5,5,5,5,2,5,4
9436,9099212,2019,0,0,4,1,3,4,1,2,1,1,1,3,1,2,1,2,1,3,1,1,1,5,3,1,7,5,4,3,5,5,5
12150,9235557,3583,0,0,2,1,4,3,4,2,2,3,2,2,1,3,2,2,1,1,1,1,2,3,2,7,6,2,7,7,1,6,6
19650,4475137,2039,0,0,4,4,2,3,3,3,3,3,2,1,1,1,1,1,1,2,1,4,3,4,3,2,3,4,5,3,5,5,2
22857,4363435,396,0,0,1,1,1,5,5,1,1,1,1,4,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,2
7342,11829367,2906,0,0,4,4,4,3,4,2,4,3,2,2,2,1,2,3,1,1,2,1,1,2,1,1,7,6,7,3,7,3,6
4977,4912146,2794,0,0,1,3,3,4,3,1,1,2,2,1,1,2,2,2,3,1,1,2,1,4,4,5,4,5,3,5,5,5,2
13594,11971265,2789,0,0,1,1,1,4,5,1,1,1,1,3,1,2,1,1,2,2,1,1,2,2,5,5,5,5,1,7,1,6,2
24042,5732163,2789,0,0,5,5,5,4,4,4,1,3,1,1,1,1,3,2,1,1,4,1,1,3,3,3,5,5,5,6,6,3,5
15359,7826582,2792,0,0,3,1,5,3,1,1,1,2,1,4,1,1,2,2,1,1,1,2,1,2,4,5,6,4,5,4,4,3,6
5324,1746991,8162,0,0,1,3,1,5,4,1,1,1,1,4,1,1,3,2,1,1,1,1,1,6,5,2,1,2,1,3,3,6,5
20531,11889983,8448,0,0,1,3,2,3,5,1,1,3,1,2,2,2,2,1,2,1,1,2,2,3,7,3,7,4,7,6,5,7,5
13188,11357702,3401,0,0,4,2,3,3,5,2,1,3,1,3,2,3,1,2,1,1,1,2,1,5,2,4,6,4,5,6,2,4,3
1924,7497012,3668,0,0,4,2,3,2,2,2,4,3,4,4,1,2,1,4,1,1,1,1,1,6,3,6,5,5,2,7,3,4,5
14039,2302264,7376,0,0,2,4,4,1,5,4,2,3,4,3,2,2,1,3,1,1,1,2,1,3,1,7,6,6,6,6,5,6,3
2863,1735830,2286,0,0,4,3,3,5,1,1,1,5,1,2,1,2,2,1,2,3,1,1,2,1,1,7,2,6,7,7,1,7,3
8095,6191979,1736,0,0,3,4,5,4,4,4,4,4,4,3,2,2,1,3,1,2,1,1,1,3,1,7,5,5,7,7,1,3,6
12260,6127828,3699,0,0,5,3,5,5,2,1,4,3,1,4,1,2,1,3,2,1,1,1,1,6,5,7,7,6,2,7,1,1,6
2500,380533,7920,0,0,3,4,3,3,3,3,3,3,2,3,1,1,3,1,3,1,1,1,2,3,5,7,2,6,7,7,1,7,6
11821,1855592,1802,0,0,1,1,3,2,1,1,2,2,1,1,2,3,2,3,1,1,2,1,1,2,2,2,3,2,2,4,2,3,3
17725,741263,9928,0,0,4,4,3,1,2,2,5,3,3,2,1,2,2,3,2,1,1,2,1,1,2,3,2,3,6,5,4,3,3
7460,1261461,9528,0,0,1,2,3,4,4,2,4,2,1,5,1,2,1,2,2,1,1,1,1,1,1,6,2,2,7,6,2,5,3
1157,2067487,2537,0,0,1,1,5,2,1,1,1,3,1,2,2,3,1,4,1,1,1,1,1,3,5,7,1,3,5,6,1,6,6
3234,3738082,2510,0,0,5,2,4,2,4,5,5,4,4,2,1,3,2,3,2,1,1,1,1,1,4,5,3,4,2,5,1,5,5
22059,2248794,2519,0,0,4,3,3,5,5,1,1,1,1,1,2,3,2,2,3,1,1,1,1,1,1,1,7,7,7,7,7,7,2
22348,1519541,2531,0,0,2,3,2,4,2,1,2,2,1,2,1,2,2,3,2,1,2,1,1,3,3,3,3,3,3,3,3,5,3
23022,2312821,2511,0,0,3,1,3,5,3,3,1,3,1,1,2,2,1,2,5,1,1,1,1,4,1,3,1,1,1,1,1,1,4
9079,2888423,1390,0,0,1,3,5,5,3,1,1,3,1,2,2,2,2,3,1,1,1,1,2,7,5,6,3,4,1,7,3,4,5
9276,430612,1390,0,0,1,1,1,5,5,1,1,2,1,4,1,5,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,6,2
18167,7015571,1390,0,0,2,2,1,5,5,1,1,2,2,3,3,2,1,1,2,2,1,1,1,5,4,2,5,3,3,7,7,3,6
7396,2041847,2230,0,0,3,3,1,3,4,1,1,1,1,3,1,2,3,3,1,1,1,1,1,1,4,4,4,3,4,2,3,5,6
9899,2793373,1502,0,0,1,5,5,5,1,1,1,1,1,4,2,3,1,2,1,1,1,1,1,5,1,5,7,5,1,7,7,7,7
578,100819,2450,0,0,4,2,4,4,5,1,3,1,1,2,2,2,2,2,2,2,1,1,1,1,7,7,3,3,7,5,5,6,6
7276,3281204,2450,0,0,3,4,3,2,2,3,3,3,2,3,3,1,2,3,1,1,1,1,1,3,3,5,3,5,6,5,4,6,6
7652,3281204,2450,0,0,2,1,3,5,5,2,1,2,1,2,1,2,1,5,1,1,1,2,1,1,1,7,2,5,6,6,2,5,7
20931,2740567,2452,0,0,2,3,4,1,4,4,4,3,2,5,1,1,1,1,1,1,4,1,1,1,4,6,7,4,7,6,6,5,4
11870,4093424,34,0,0,2,1,1,4,5,1,2,1,1,2,1,1,2,2,2,2,1,2,2,1,2,7,2,6,6,7,1,6,5
5951,1933774,5954,0,0,4,5,4,3,4,4,5,4,4,3,2,1,2,2,2,1,1,1,2,5,3,7,2,5,6,7,6,7,6
23945,8167002,4794,0,0,3,3,5,2,4,3,1,4,2,2,2,2,2,2,2,2,1,1,1,3,5,5,7,3,7,5,4,5,6
16,2774647,3222,0,0,2,3,5,5,4,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,4,3,4,4,4,6,5,4,4
11083,1425140,10200,0,0,1,1,3,4,4,4,1,3,1,4,1,1,1,1,2,2,2,2,1,7,7,5,7,6,2,7,6,6,7
602,3833159,8062,0,0,5,5,1,1,5,5,5,5,5,4,1,2,2,2,2,1,1,1,1,2,1,7,2,2,6,6,2,6,2
20983,14078753,80,0,0,4,1,4,2,1,2,2,4,4,1,2,3,2,3,1,1,1,2,1,3,1,6,5,5,6,7,7,6,7
6627,819345,1084,0,0,4,1,3,2,2,1,4,3,4,1,2,2,1,2,2,1,2,2,2,2,1,6,1,3,1,7,6,7,5
19205,9116206,1150,0,0,2,2,3,4,1,1,3,3,2,3,1,2,2,2,2,2,1,1,1,3,2,7,3,5,5,7,5,6,6
23304,3015546,400,0,0,1,1,3,5,4,1,2,1,1,1,1,2,2,3,1,2,1,3,1,5,4,5,5,2,1,6,1,5,2
16640,1576161,2205,0,0,1,1,5,5,1,1,1,2,1,2,1,1,1,2,1,2,3,3,1,5,4,2,7,7,3,7,5,2,2
24624,549656,2199,0,0,3,3,3,5,3,3,3,1,1,2,1,1,3,3,3,1,1,1,1,2,2,1,2,1,1,3,1,1,1
5915,1843358,2205,0,0,5,2,3,5,5,1,2,3,1,1,1,1,2,2,2,2,1,2,3,4,3,7,3,5,5,5,5,5,5
6937,9566746,5977,0,0,1,1,1,3,5,1,1,1,1,1,1,4,1,3,2,1,1,2,1,4,3,5,5,5,3,5,1,3,4
13978,1224586,1239,0,0,1,2,3,4,1,1,1,1,1,2,2,2,2,2,3,1,1,1,1,1,2,1,3,2,2,7,5,5,7
17848,13945909,8795,0,0,2,4,3,5,5,2,1,3,1,3,2,1,2,3,1,1,1,2,1,2,5,2,5,5,5,6,3,5,4
21817,192495,615,0,0,2,1,5,5,2,2,1,3,1,3,1,2,3,2,2,1,1,1,1,4,1,1,5,5,5,5,5,5,5
12942,3723016,1572,0,0,2,4,3,1,4,3,2,3,2,1,3,2,1,2,1,1,3,1,2,1,1,5,5,3,7,7,3,7,5
2968,13841431,1877,0,0,2,2,2,3,4,2,2,3,1,2,1,3,2,3,1,2,1,1,1,2,3,2,5,2,6,7,5,3,5
11616,7405228,1877,0,0,3,1,2,5,1,1,2,2,1,4,1,2,1,2,1,1,1,3,1,1,1,3,3,1,6,6,2,6,6
